index,t,x,y,z,yaw_deg,gear,vx,vy,wz
315,468.108,0.2899,1.1911,-1.1272,-0.409,4t4d,-0.515,0.0,0.0
316,468.322,0.1903,1.1879,-1.1201,-0.564,4t4d,-0.515,0.0,0.0
317,468.531,0.0616,1.1853,-1.108,-0.735,4t4d,-0.513,0.0,0.0
318,468.74,-0.0748,1.1824,-1.1004,-0.971,4t4d,-0.48,0.0,0.0
319,468.951,-0.1691,1.1811,-1.0993,-1.048,4t4d,-0.518,0.0,0.0
320,469.164,-0.2626,1.1803,-1.0985,-1.097,4t4d,-0.549,0.0,0.0
321,469.378,-0.3523,1.1796,-1.0983,-1.037,4t4d,-0.489,0.0,0.0
322,469.593,-0.397,1.1791,-1.0986,-1.021,4t4d,-0.477,0.0,0.0
323,469.802,-0.514,1.1754,-1.0986,-0.947,4t4d,-0.518,0.0,0.0
324,470.013,-0.59,1.174,-1.0989,-0.994,4t4d,-0.485,0.0,0.0
325,470.224,-0.591,1.1741,-1.0991,-1.02,4t4d,-0.494,0.0,0.0
326,470.442,-0.5979,1.1743,-1.0993,-1.019,4t4d,-0.451,0.0,0.0
327,470.661,-0.5999,1.1745,-1.0998,-1.15,4t4d,-0.461,0.0,0.0
328,470.871,-0.5999,1.1743,-1.1,-1.167,4t4d,-0.443,0.0,0.0
329,471.087,-0.5982,1.1904,-1.1003,-1.102,4t4d,-0.406,0.0,0.0
330,471.311,-0.5969,1.1935,-1.1005,-1.111,crab,0.0,-0.3694,0.75
331,471.521,-0.5939,1.1196,-1.1009,-0.961,crab,0.0,-0.4957,-0.06
332,471.737,-0.5939,1.0204,-1.1007,-0.973,crab,0.0,-0.7274,0.52
333,471.947,-0.5891,0.8748,-1.1003,-0.869,crab,0.0,-0.2336,0.118
334,472.169,-0.5878,0.8281,-1.0997,-0.845,crab,0.0,-0.7217,0.87
335,472.38,-0.5859,0.6837,-1.0986,-0.671,crab,0.0,-0.2412,0.035
336,472.6,-0.5856,0.6355,-1.0983,-0.664,crab,0.0,-0.7317,0.847
337,472.819,-0.5832,0.4891,-1.0974,-0.495,crab,0.0,-0.482,0.317
338,473.037,-0.5805,0.3927,-1.0974,-0.431,crab,0.0,-0.7296,0.617
339,473.248,-0.5791,0.2467,-1.0964,-0.308,crab,0.0,-0.4916,0.334
340,473.463,-0.5771,0.1484,-1.0958,-0.241,crab,0.0,-0.2401,0.42
341,473.681,-0.5748,0.1003,-1.0954,-0.157,crab,0.0,-0.395,1.348
342,473.899,-0.5741,0.0213,-1.0937,0.112,crab,0.0,-0.0891,2.508
343,474.135,-0.5738,0.0392,-1.0938,0.614,crab,-0.002,-0.491,0.0
344,474.348,-0.5739,0.0389,-1.094,0.58,crab,-0.002,-0.514,0.0
345,474.556,-0.574,0.0386,-1.094,0.579,crab,-0.002,-0.503,0.0
346,474.764,-0.5739,0.0384,-1.0942,0.578,crab,-0.002,-0.438,0.0
347,474.972,-0.5742,0.0385,-1.0943,0.581,crab,-0.001,-0.225,0.0
348,475.179,-0.5745,0.0384,-1.0941,0.578,crab,0.0,-0.113,0.0
349,475.388,-0.5745,0.0384,-1.0939,0.578,disable,0.0,0.0,0.0
350,475.599,-0.5744,0.0381,-1.0936,0.581,disable,0.0,0.0,0.0
351,475.812,-0.5745,0.0381,-1.0936,0.582,disable,0.0,0.0,0.0
352,476.023,-0.5745,0.0381,-1.0936,0.584,disable,0.0,0.0,0.0
353,476.232,-0.5744,0.038,-1.0936,0.585,disable,0.0,0.0,0.0
354,476.447,-0.5746,0.0378,-1.0936,0.586,disable,0.0,0.0,0.0
355,476.66,-0.5745,0.0379,-1.0936,0.587,disable,0.0,0.0,0.0
356,476.872,-0.5746,0.0379,-1.0936,0.585,disable,0.0,0.0,0.0
357,477.087,-0.5746,0.0378,-1.0936,0.587,disable,0.0,0.0,0.0
358,477.299,-0.5745,0.0378,-1.0936,0.588,disable,0.0,0.0,0.0
