index,t,x,y,z,yaw_deg,gear,vx,vy,wz
310,744.959,0.0701,-0.0278,-0.9358,-0.154,4t4d,-0.289,0.0,0.0
311,745.184,0.0147,-0.0242,-0.936,-0.18,4t4d,-0.283,0.0,0.0
312,745.407,-0.065,-0.0221,-0.9365,-0.172,4t4d,0.01,0.0,0.0
313,745.632,-0.1001,-0.0216,-0.9367,-0.205,4t4d,0.038,0.0,0.0
314,745.845,-0.1015,-0.0215,-0.9374,-0.214,4t4d,-0.003,0.0,0.0
315,746.085,-0.0949,-0.0212,-0.9377,-0.226,4t4d,0.0,0.0,0.0
316,746.308,-0.0953,-0.0211,-0.9378,-0.219,7,0.0,0.0,0.0
317,746.53,-0.0956,-0.021,-0.9379,-0.221,7,0.001,0.0,0.0
318,746.762,-0.0942,-0.021,-0.938,-0.221,7,0.0,0.0,0.0
319,746.992,-0.0943,-0.0211,-0.9382,-0.23,7,0.0,0.0,0.0
320,747.213,-0.0966,-0.022,-0.9381,-0.163,7,0.0,0.81,0.0
321,747.442,-0.0962,-0.0219,-0.9382,-0.07,crab,0.0,0.3338,-1.415
322,747.675,-0.096,0.0448,-0.9378,-0.354,crab,0.0,0.4054,-0.674
323,747.897,-0.0938,0.1259,-0.9373,-0.488,crab,0.0,0.4303,-0.535
324,748.128,-0.0912,0.212,-0.9366,-0.595,crab,0.0,0.4552,-0.541
325,748.358,-0.0921,0.303,-0.9364,-0.703,crab,0.0,0.6814,-0.586
326,748.581,-0.0883,0.4393,-0.9363,-0.821,crab,0.0,0.4694,-0.393
327,748.805,-0.0867,0.5331,-0.9362,-0.899,crab,0.0,0.6941,-0.467
328,749.028,-0.0836,0.6719,-0.936,-0.993,crab,0.0,0.4712,-0.413
329,749.257,-0.0767,0.766,-0.9366,-1.075,crab,0.0,0.4729,-0.217
330,749.476,-0.0753,0.8606,-0.9362,-1.119,crab,0.0,0.7247,-0.678
331,749.71,-0.0742,1.0056,-0.9352,-1.254,crab,0.0,0.4514,-0.467
332,749.93,-0.0727,1.0958,-0.9341,-1.348,crab,0.0,0.2835,0.533
333,750.174,-0.0687,1.1524,-0.9332,-1.241,0,0.0,0.29,0.0
334,750.41,-0.0764,1.1599,-0.933,-1.003,0,0.0,0.0,0.0
335,750.642,-0.0803,1.1583,-0.9327,-0.88,0,0.0,0.0,0.0
336,750.863,-0.0807,1.159,-0.9325,-0.885,0,0.0,0.0,0.0
337,751.08,-0.0812,1.1596,-0.9327,-0.888,0,0.0,0.0,0.0
338,751.308,-0.0815,1.1599,-0.9326,-0.893,0,0.0,0.0,0.0
339,751.53,-0.0818,1.1605,-0.9326,-0.896,0,0.0,0.0,0.0
340,751.759,-0.0813,1.1603,-0.933,-0.897,0,0.0,0.0,0.0
341,751.981,-0.0814,1.1604,-0.9331,-0.896,0,0.0,0.0,0.0
342,752.204,-0.0813,1.1604,-0.933,-0.898,0,0.0,0.0,0.0
343,752.426,-0.0816,1.1606,-0.9332,-0.9,0,0.0,0.0,0.0
344,752.646,-0.0818,1.1607,-0.9332,-0.9,0,0.0,0.0,0.0
345,752.878,-0.082,1.1605,-0.9333,-0.896,0,0.0,0.0,0.0
346,753.107,-0.0818,1.1603,-0.9333,-0.894,0,0.0,0.0,0.0
347,753.335,-0.0816,1.1602,-0.9335,-0.894,0,0.0,0.0,0.0
348,753.569,-0.077,1.1585,-0.9342,-0.891,0,0.0,0.0,0.0
349,753.796,-0.0768,1.1584,-0.9343,-0.889,0,0.0,0.0,0.0
350,754.016,-0.0767,1.1583,-0.9342,-0.888,0,0.0,0.0,0.0
351,754.231,-0.0766,1.1583,-0.9341,-0.887,0,0.0,0.0,0.0
352,754.475,-0.0766,1.1583,-0.9342,-0.888,0,0.0,0.0,0.0
353,754.698,-0.0767,1.1583,-0.9342,-0.891,0,0.0,0.0,0.0
354,754.919,-0.0768,1.1583,-0.9342,-0.891,0,0.0,0.0,0.0
355,755.143,-0.0768,1.1583,-0.934,-0.89,4t4d,0.0,0.0,0.0
356,755.374,-0.0768,1.1583,-0.9341,-0.886,4t4d,0.006,0.0,0.0
357,755.588,-0.0769,1.1582,-0.9341,-0.886,4t4d,0.279,0.0,0.0
358,755.819,-0.0578,1.1584,-0.9343,-0.941,4t4d,0.286,0.0,0.0
359,756.043,0.0096,1.1575,-0.935,-1.017,4t4d,0.238,0.0,0.0
360,756.272,0.053,1.1568,-0.9356,-1.017,4t4d,0.332,0.0,0.0
361,756.5,0.1101,1.156,-0.9363,-1.05,4t4d,0.342,0.0,0.0
362,756.72,0.1721,1.155,-0.9375,-1.078,4t4d,0.331,0.0,0.0
363,756.94,0.2362,1.1546,-0.9384,-1.059,4t4d,0.358,0.0,0.0
364,757.165,0.3342,1.1542,-0.9394,-1.019,4t4d,0.353,0.0,0.0
365,757.392,0.437,1.1525,-0.9421,-1.004,4t4d,0.325,0.0,0.0
366,757.616,0.4999,1.152,-0.9438,-0.928,4t4d,0.302,0.0,0.0
367,757.844,0.5611,1.1515,-0.9459,-0.892,4t4d,0.295,0.0,0.0
368,758.073,0.6196,1.1514,-0.9497,-0.787,4t4d,0.289,0.0,0.0
369,758.301,0.7047,1.1519,-0.9595,-0.674,4t4d,0.327,0.0,0.0
370,758.528,0.7547,1.1513,-0.9632,-0.59,4t4d,0.298,0.0,0.0
371,758.748,0.836,1.1512,-0.9708,-0.659,4t4d,0.309,0.0,0.0
372,758.969,0.8672,1.1513,-0.9727,-0.593,4t4d,0.304,0.0,0.0
373,759.191,0.9506,1.152,-0.9827,-0.509,4t4d,0.311,0.0,0.0
374,759.426,1.045,1.1515,-0.9984,-0.644,4t4d,0.375,0.0,0.0
375,759.646,1.0597,1.1508,-1.0063,-0.772,4t4d,0.299,0.0,-5.84
376,759.864,1.1622,1.1494,-1.0232,-1.217,4t4d,0.293,0.0,0.0
377,760.09,1.2154,1.1456,-1.0317,-3.988,4t4d,0.343,0.0,0.0
378,760.311,1.2776,1.1423,-1.0359,-4.117,4t4d,0.335,0.0,0.0
379,760.534,1.3816,1.1353,-1.0426,-3.69,4t4d,0.355,0.0,0.0
380,760.765,1.4898,1.1313,-1.0531,-2.655,4t4d,0.337,0.0,0.0
381,760.99,1.537,1.1272,-1.0571,-3.364,4t4d,0.353,0.0,0.0
382,761.209,1.6361,1.1228,-1.0618,-2.598,4t4d,0.296,0.0,0.0
383,761.429,1.7088,1.121,-1.0627,-1.892,4t4d,0.325,0.0,0.0
384,761.658,1.7689,1.1191,-1.0647,-1.894,4t4d,0.364,0.0,0.0
385,761.893,1.8671,1.1178,-1.0655,-1.871,4t4d,0.325,0.0,0.0
386,762.121,1.923,1.1149,-1.0669,-1.964,4t4d,0.319,0.0,0.0
387,762.352,1.9831,1.1126,-1.067,-2.03,4t4d,0.307,0.0,0.0
388,762.572,2.0797,1.1096,-1.0691,-1.977,4t4d,0.332,0.0,4.79
389,762.793,2.1413,1.1084,-1.0706,-1.706,4t4d,0.317,0.0,8.25
390,763.024,2.2094,1.1081,-1.0714,-0.397,4t4d,0.313,0.0,7.46
391,763.253,2.3073,1.1113,-1.0728,2.022,4t4d,0.334,0.0,0.0
392,763.483,2.3722,1.1161,-1.0741,3.237,4t4d,0.323,0.0,0.0
393,763.704,2.4314,1.1194,-1.0765,3.478,4t4d,0.32,0.0,0.0
394,763.928,2.5294,1.1264,-1.0772,3.562,4t4d,0.314,0.0,0.0
395,764.155,2.5921,1.1308,-1.0781,3.585,4t4d,0.293,0.0,-6.7
396,764.387,2.6463,1.1332,-1.0797,2.466,4t4d,0.318,0.0,0.0
397,764.613,2.7403,1.1351,-1.0802,1.174,4t4d,0.344,0.0,0.0
398,764.829,2.8001,1.1363,-1.081,0.99,4t4d,0.292,0.0,0.0
399,765.051,2.8647,1.1375,-1.0825,0.964,4t4d,0.315,0.0,0.0
400,765.28,2.9528,1.1397,-1.0837,0.886,4t4d,0.338,0.0,0.0
401,765.503,3.0163,1.1414,-1.084,0.914,4t4d,0.305,0.0,0.0
402,765.73,3.0729,1.143,-1.0852,0.866,4t4d,0.312,0.0,0.0
403,765.948,3.1853,1.1432,-1.0914,0.659,4t4d,0.305,0.0,-7.08
404,766.175,3.2402,1.1425,-1.0928,-0.69,4t4d,0.317,0.0,0.0
405,766.401,3.3077,1.1405,-1.0921,-1.694,4t4d,0.326,0.0,0.0
406,766.623,3.3639,1.1386,-1.0921,-1.762,4t4d,0.328,0.0,0.0
407,766.842,3.43,1.1374,-1.092,-1.43,4t4d,0.309,0.0,0.0
408,767.066,3.5174,1.1352,-1.0936,-1.341,4t4d,0.295,0.0,0.0
409,767.294,3.5772,1.1345,-1.0945,-1.351,4t4d,0.288,0.0,0.0
410,767.521,3.6647,1.1326,-1.095,-1.329,4t4d,0.327,0.0,0.0
411,767.738,3.6985,1.1323,-1.0954,-1.449,4t4d,0.29,0.0,0.0
412,767.962,3.7921,1.13,-1.0975,-1.494,4t4d,0.308,0.0,0.0
413,768.179,3.8495,1.1288,-1.0985,-1.618,4t4d,0.307,0.0,0.0
414,768.403,3.9381,1.1265,-1.099,-1.821,4t4d,0.311,0.0,0.0
415,768.618,3.997,1.1244,-1.1,-1.883,4t4d,0.319,0.0,0.0
416,768.84,4.0679,1.1223,-1.0983,-1.899,4t4d,0.314,0.0,0.0
417,769.065,4.1255,1.1202,-1.0988,-1.984,4t4d,0.294,0.0,0.0
418,769.284,4.1938,1.1175,-1.0997,-1.961,4t4d,0.3,0.0,0.0
419,769.509,4.2804,1.1144,-1.1009,-1.959,4t4d,0.331,0.0,0.0
420,769.739,4.3391,1.112,-1.1019,-1.99,4t4d,0.312,0.0,0.0
421,769.974,4.4255,1.1095,-1.1035,-1.993,4t4d,0.33,0.0,0.0
422,770.192,4.4891,1.1074,-1.1035,-1.999,4t4d,0.331,0.0,0.0
423,770.417,4.5484,1.1046,-1.1049,-2.534,4t4d,0.333,0.0,0.0
424,770.636,4.6431,1.1003,-1.1065,-3.049,4t4d,0.332,0.0,0.0
425,770.884,4.6987,1.0976,-1.1073,-2.994,4t4d,0.318,0.0,0.0
426,771.11,4.7616,1.0955,-1.1085,-2.324,4t4d,0.322,0.0,4.85
427,771.341,4.8537,1.0932,-1.1095,-1.76,4t4d,0.311,0.0,0.0
428,771.565,4.9171,1.0931,-1.1106,-0.74,4t4d,0.308,0.0,5.21
429,771.789,4.9793,1.0933,-1.1118,-0.042,4t4d,0.295,0.0,3.92
430,772.015,5.0706,1.0958,-1.1149,1.4,4t4d,0.321,0.0,0.0
431,772.233,5.1372,1.0988,-1.1157,2.229,4t4d,0.337,0.0,0.0
432,772.456,5.1933,1.1016,-1.1157,2.343,4t4d,0.294,0.0,0.0
433,772.676,5.2585,1.1048,-1.1184,2.273,4t4d,0.311,0.0,0.0
434,772.899,5.3462,1.1085,-1.121,2.182,4t4d,0.329,0.0,0.0
435,773.117,5.3765,1.1095,-1.1219,1.988,4t4d,0.323,0.0,0.0
436,773.343,5.4695,1.1132,-1.122,1.805,4t4d,0.326,0.0,0.0
437,773.565,5.5621,1.1169,-1.1227,1.753,4t4d,0.312,0.0,0.0
438,773.797,5.619,1.1185,-1.1235,1.616,4t4d,0.296,0.0,0.0
439,774.029,5.6817,1.1204,-1.1248,1.498,4t4d,0.28,0.0,0.0
440,774.252,5.7692,1.1228,-1.1262,1.372,4t4d,0.295,0.0,0.0
441,774.468,5.8057,1.1234,-1.1256,1.26,4t4d,0.305,0.0,-4.65
442,774.7,5.8927,1.1254,-1.1254,0.806,4t4d,0.305,0.0,0.0
443,774.926,5.9534,1.1252,-1.1259,0.14,4t4d,0.303,0.0,0.0
444,775.149,6.0417,1.1257,-1.1271,0.102,4t4d,0.305,0.0,0.0
445,775.372,6.1022,1.1259,-1.1279,-0.358,4t4d,0.321,0.0,0.0
446,775.594,6.1609,1.126,-1.1285,-0.331,4t4d,0.305,0.0,0.0
447,775.814,6.2493,1.1253,-1.1276,-0.286,4t4d,0.316,0.0,0.0
448,776.033,6.3098,1.1249,-1.1281,-0.433,4t4d,0.309,0.0,0.0
449,776.251,6.368,1.1239,-1.1295,-0.697,4t4d,0.315,0.0,0.0
450,776.475,6.4229,1.1232,-1.1306,-0.663,4t4d,0.313,0.0,0.0
451,776.692,6.5127,1.1229,-1.132,-0.706,4t4d,0.315,0.0,0.0
452,776.917,6.5686,1.1213,-1.1339,-1.772,4t4d,0.326,0.0,0.0
453,777.144,6.6268,1.1192,-1.1347,-2.277,4t4d,0.303,0.0,0.0
454,777.366,6.7135,1.1155,-1.1358,-2.726,4t4d,0.335,0.0,-5.37
455,777.589,6.7747,1.1119,-1.137,-3.706,4t4d,0.305,0.0,0.0
456,777.813,6.8343,1.1071,-1.1373,-4.597,4t4d,0.312,0.0,0.0
457,778.034,6.9237,1.0996,-1.1384,-4.829,4t4d,0.327,0.0,0.0
458,778.259,6.9866,1.0949,-1.1399,-4.882,4t4d,0.318,0.0,0.0
459,778.48,7.041,1.0902,-1.1405,-4.853,4t4d,0.285,0.0,0.0
460,778.705,7.1019,1.0859,-1.1411,-4.914,4t4d,0.285,0.0,0.0
461,778.938,7.1886,1.0789,-1.1414,-4.916,4t4d,0.306,0.0,0.0
462,779.151,7.2486,1.0741,-1.1414,-4.941,4t4d,0.306,0.0,0.0
463,779.371,7.3076,1.0692,-1.1418,-4.993,4t4d,0.306,0.0,0.0
464,779.603,7.3656,1.0644,-1.1421,-4.748,4t4d,0.3,0.0,0.0
465,779.826,7.4554,1.0589,-1.1446,-3.811,4t4d,0.285,0.0,6.08
466,780.045,7.5166,1.0563,-1.1456,-2.888,4t4d,0.306,0.0,6.51
467,780.268,7.6059,1.0544,-1.1452,-1.0,4t4d,0.251,0.0,0.0
468,780.496,7.6691,1.0538,-1.1464,-0.552,4t4d,0.022,0.0,0.0
469,780.723,7.6979,1.0531,-1.1468,-0.538,4t4d,-0.089,0.0,0.0
470,780.949,7.6977,1.0527,-1.1473,-0.527,4t4d,-0.275,0.0,0.0
471,781.171,7.6674,1.0528,-1.1473,-0.495,4t4d,-0.381,0.0,0.0
472,781.4,7.576,1.0531,-1.146,-0.416,4t4d,-0.377,0.0,0.0
473,781.634,7.5065,1.0537,-1.145,-0.296,4t4d,-0.35,0.0,0.0
474,781.869,7.4013,1.0578,-1.1377,-0.725,4t4d,-0.372,0.0,0.0
475,782.088,7.3326,1.0589,-1.1362,-1.411,4t4d,-0.37,0.0,0.0
476,782.323,7.2304,1.0613,-1.1351,-1.437,4t4d,-0.345,0.0,-6.61
477,782.558,7.1691,1.0655,-1.1304,-1.995,4t4d,-0.337,0.0,0.0
478,782.778,7.1008,1.0675,-1.1274,-3.277,4t4d,-0.344,0.0,0.0
479,783.007,7.0292,1.0715,-1.127,-3.305,4t4d,-0.376,0.0,0.0
480,783.227,6.9271,1.0766,-1.1256,-3.308,4t4d,-0.341,0.0,0.0
481,783.445,6.8639,1.0803,-1.1246,-3.295,4t4d,-0.368,0.0,0.0
482,783.668,6.7933,1.0839,-1.1239,-3.261,4t4d,-0.404,0.0,0.0
483,783.896,6.6813,1.0895,-1.1214,-3.184,4t4d,-0.391,0.0,0.0
484,784.124,6.6119,1.0935,-1.1211,-3.163,4t4d,-0.388,0.0,0.0
485,784.355,6.5396,1.0973,-1.119,-3.233,4t4d,-0.368,0.0,0.0
486,784.598,6.4318,1.1031,-1.1156,-3.035,4t4d,-0.377,0.0,0.0
487,784.815,6.3561,1.1062,-1.1152,-3.067,4t4d,-0.394,0.0,0.0
488,785.036,6.2884,1.1107,-1.1141,-2.987,4t4d,-0.353,0.0,0.0
489,785.264,6.2106,1.1139,-1.1145,-2.98,4t4d,-0.375,0.0,0.0
490,785.486,6.0993,1.119,-1.1146,-3.049,4t4d,-0.387,0.0,0.0
491,785.716,6.061,1.1208,-1.1141,-3.056,4t4d,-0.37,0.0,0.0
492,785.941,5.9497,1.126,-1.1123,-2.986,4t4d,-0.378,0.0,0.0
493,786.163,5.8362,1.1315,-1.1115,-3.14,4t4d,-0.37,0.0,0.0
494,786.387,5.7628,1.1352,-1.112,-3.104,4t4d,-0.384,0.0,6.38
495,786.605,5.6562,1.141,-1.1084,-2.009,4t4d,-0.34,0.0,5.75
496,786.835,5.6216,1.1429,-1.1075,-1.371,4t4d,-0.386,0.0,0.0
497,787.051,5.5103,1.1454,-1.1069,0.544,4t4d,-0.373,0.0,0.0
498,787.284,5.4377,1.1447,-1.1069,0.883,4t4d,-0.366,0.0,0.0
499,787.513,5.3338,1.143,-1.1059,0.979,4t4d,-0.357,0.0,0.0
500,787.731,5.2907,1.1417,-1.1052,0.555,4t4d,-0.373,0.0,-5.86
501,787.946,5.1844,1.1399,-1.1011,-0.957,4t4d,-0.363,0.0,0.0
502,788.178,5.0807,1.1418,-1.1006,-1.589,4t4d,-0.316,0.0,0.0
503,788.41,5.0133,1.1433,-1.0989,-1.514,4t4d,-0.364,0.0,0.0
504,788.628,4.9451,1.1453,-1.0965,-1.464,4t4d,-0.358,0.0,0.0
505,788.852,4.8722,1.147,-1.0953,-1.556,4t4d,-0.345,0.0,0.0
506,789.077,4.804,1.1483,-1.0943,-1.488,4t4d,-0.341,0.0,0.0
507,789.305,4.6977,1.1509,-1.0919,-1.589,4t4d,-0.324,0.0,0.0
508,789.53,4.6288,1.1522,-1.0912,-1.574,4t4d,-0.345,0.0,0.0
509,789.766,4.5232,1.1543,-1.0875,-1.568,4t4d,-0.352,0.0,0.0
510,789.992,4.4572,1.1558,-1.0869,-1.565,4t4d,-0.379,0.0,0.0
511,790.222,4.3909,1.1576,-1.0856,-1.527,4t4d,-0.362,0.0,0.0
512,790.44,4.2854,1.16,-1.0846,-1.474,4t4d,-0.366,0.0,0.0
513,790.672,4.2497,1.1608,-1.0843,-1.463,4t4d,-0.376,0.0,0.0
514,790.9,4.1447,1.163,-1.0829,-1.467,4t4d,-0.39,0.0,0.0
515,791.126,4.0355,1.165,-1.0833,-1.378,4t4d,-0.361,0.0,0.0
516,791.341,3.9556,1.1664,-1.083,-1.455,4t4d,-0.363,0.0,0.0
517,791.571,3.888,1.1676,-1.0819,-1.469,4t4d,-0.381,0.0,0.0
518,791.798,3.8178,1.1688,-1.0807,-1.369,4t4d,-0.359,0.0,0.0
519,792.022,3.7146,1.1711,-1.0791,-1.276,4t4d,-0.354,0.0,0.0
520,792.246,3.6453,1.1721,-1.0785,-1.269,4t4d,-0.38,0.0,6.86
521,792.477,3.5768,1.1739,-1.0781,-0.496,4t4d,-0.387,0.0,7.15
522,792.704,3.4751,1.1753,-1.0771,1.419,4t4d,-0.341,0.0,5.89
523,792.93,3.4005,1.1743,-1.0767,2.784,4t4d,-0.345,0.0,0.0
524,793.156,3.3336,1.1713,-1.0756,3.568,4t4d,-0.335,0.0,-7.05
525,793.374,3.2597,1.1668,-1.0744,3.598,4t4d,-0.371,0.0,0.0
526,793.595,3.1506,1.1604,-1.0736,1.969,4t4d,-0.366,0.0,0.0
527,793.816,3.0823,1.1579,-1.0727,1.9,4t4d,-0.356,0.0,0.0
528,794.049,2.9788,1.1536,-1.0714,1.226,4t4d,-0.375,0.0,0.0
529,794.266,2.9146,1.1517,-1.0708,1.179,4t4d,-0.371,0.0,-8.65
530,794.492,2.8481,1.1497,-1.0688,0.764,4t4d,-0.393,0.0,0.0
531,794.712,2.7713,1.1479,-1.0676,-0.402,4t4d,-0.41,0.0,0.0
532,794.934,2.6521,1.1483,-1.0672,-0.404,4t4d,-0.413,0.0,0.0
533,795.175,2.5824,1.1483,-1.0647,-0.378,4t4d,-0.381,0.0,0.0
534,795.406,2.4638,1.1499,-1.0637,-1.237,4t4d,-0.42,0.0,0.0
535,795.629,2.4194,1.1511,-1.0631,-1.318,4t4d,-0.451,0.0,0.0
536,795.851,2.3009,1.153,-1.0605,-1.221,4t4d,-0.435,0.0,0.0
537,796.079,2.1732,1.1537,-1.0593,-1.476,4t4d,-0.452,0.0,0.0
538,796.304,2.076,1.1558,-1.0576,-1.444,4t4d,-0.467,0.0,0.0
539,796.531,1.9827,1.1572,-1.0556,-1.432,4t4d,-0.403,0.0,0.0
540,796.756,1.8986,1.1588,-1.0548,-2.48,4t4d,-0.42,0.0,0.0
541,796.978,1.7717,1.1637,-1.0527,-2.956,4t4d,-0.378,0.0,0.0
542,797.198,1.7039,1.1668,-1.0512,-2.929,4t4d,-0.384,0.0,0.0
543,797.415,1.6228,1.1713,-1.0473,-2.981,4t4d,-0.326,0.0,0.0
544,797.635,1.538,1.1761,-1.0455,-2.739,4t4d,-0.285,0.0,0.0
545,797.87,1.4393,1.1798,-1.0375,-2.588,4t4d,-0.418,0.0,0.0
546,798.085,1.3519,1.185,-1.0273,-2.439,4t4d,-0.326,0.0,0.0
547,798.305,1.2732,1.1872,-1.0221,-2.017,4t4d,-0.459,0.0,0.0
548,798.533,1.1682,1.1911,-1.0092,-2.031,4t4d,-0.341,0.0,0.0
549,798.752,1.1086,1.1917,-1.0002,-1.997,4t4d,-0.408,0.0,0.0
550,798.981,1.0506,1.192,-0.989,-1.98,4t4d,-0.277,0.0,0.0
551,799.203,0.9901,1.194,-0.9754,-1.973,4t4d,-0.401,0.0,0.0
552,799.434,0.8821,1.1967,-0.9601,-2.108,4t4d,-0.436,0.0,0.0
553,799.662,0.8178,1.1999,-0.9542,-2.302,4t4d,-0.376,0.0,0.0
554,799.893,0.7394,1.202,-0.9475,-2.317,4t4d,-0.428,0.0,0.0
555,800.125,0.6405,1.2064,-0.935,-2.14,4t4d,-0.391,0.0,0.0
556,800.352,0.5599,1.2087,-0.9307,-2.105,4t4d,-0.371,0.0,0.0
557,800.579,0.4834,1.2116,-0.928,-2.214,4t4d,-0.287,0.0,0.0
558,800.798,0.3771,1.2152,-0.9253,-2.254,4t4d,-0.29,0.0,0.0
559,801.03,0.3115,1.2162,-0.9247,-2.253,4t4d,-0.219,0.0,0.0
560,801.255,0.257,1.2179,-0.9241,-2.272,4t4d,0.078,0.0,0.0
561,801.473,0.2281,1.2189,-0.9238,-2.422,7,-0.025,0.0,0.0
562,801.698,0.2333,1.2186,-0.9243,-2.162,7,0.0,0.0,0.0
563,801.918,0.2226,1.2192,-0.9239,-2.007,7,0.003,0.0,0.0
564,802.156,0.2221,1.2193,-0.9246,-1.932,7,0.0,0.0,0.0
565,802.385,0.2219,1.2197,-0.9248,-1.873,7,0.0,0.0,0.0
566,802.612,0.2227,1.2198,-0.925,-1.926,7,0.0,-0.17,0.0
567,802.852,0.2238,1.2196,-0.9252,-1.952,crab,0.0,-0.1129,0.292
568,803.08,0.2268,1.1969,-0.9258,-1.893,crab,0.0,-0.5258,0.025
569,803.315,0.2248,1.0918,-0.9272,-1.888,crab,0.0,-0.4437,0.051
570,803.538,0.2244,1.003,-0.9273,-1.878,crab,0.0,-0.4945,0.472
571,803.757,0.2226,0.9041,-0.9286,-1.783,crab,0.0,-0.724,0.656
572,803.987,0.2192,0.7593,-0.929,-1.652,crab,0.0,-0.2436,0.176
573,804.222,0.2177,0.7107,-0.9295,-1.617,crab,0.0,-0.7228,0.834
574,804.449,0.2137,0.5662,-0.9301,-1.45,crab,0.0,-0.4886,0.572
575,804.67,0.2107,0.4685,-0.9296,-1.336,crab,0.0,-0.7181,0.611
576,804.901,0.2075,0.3249,-0.9291,-1.214,crab,0.0,-0.4536,0.579
577,805.124,0.2045,0.2342,-0.9284,-1.098,crab,0.0,-0.4447,0.599
578,805.364,0.202,0.1453,-0.9265,-0.978,crab,0.0,-0.27,2.083
579,805.585,0.2017,0.0913,-0.9262,-0.561,crab,0.0,-0.1094,0.634
580,805.805,0.2027,0.1132,-0.9268,-0.434,7,0.0,-0.17,0.0
581,806.026,0.2023,0.113,-0.9267,-0.495,7,0.0,-0.3,0.0
582,806.261,0.2016,0.1131,-0.9268,-0.496,crab,0.0,-0.1857,0.864
583,806.52,0.2037,0.0759,-0.9268,-0.323,crab,0.0,-0.2582,0.99
584,806.741,0.2035,0.0243,-0.9271,-0.125,crab,0.0,-0.1683,-0.405
585,806.965,0.2024,-0.0094,-0.9276,-0.206,0,0.0,0.0,0.0
586,807.192,0.2022,-0.0015,-0.9277,-0.513,0,0.0,0.0,0.0
587,807.424,0.2003,-0.0021,-0.9278,-0.738,0,0.0,0.0,0.0
588,807.645,0.2005,-0.0019,-0.928,-0.644,0,0.0,0.0,0.0
589,807.878,0.201,-0.0019,-0.9277,-0.64,1,0.0,0.0,0.0
590,808.101,0.2008,-0.0017,-0.9278,-0.687,0,0.0,0.0,0.0
591,808.329,0.2004,-0.0016,-0.928,-0.812,0,0.0,0.0,0.0
592,808.546,0.2005,-0.0015,-0.9281,-0.819,0,0.0,0.0,0.0
593,808.766,0.2009,-0.0015,-0.9283,-0.82,0,0.0,0.0,0.0
594,808.99,0.2011,-0.0014,-0.9284,-0.817,0,0.0,0.0,0.0
595,809.209,0.2011,-0.0013,-0.9286,-0.82,0,0.0,0.0,0.0
596,809.443,0.2014,-0.0013,-0.9286,-0.818,0,0.0,0.0,0.0
597,809.675,0.2009,-0.0014,-0.9286,-0.819,0,0.0,0.0,0.0
598,809.905,0.2014,-0.0013,-0.9286,-0.818,0,0.0,0.0,0.0
599,810.128,0.2011,-0.0014,-0.9286,-0.818,0,0.0,0.0,0.0
600,810.36,0.2011,-0.0014,-0.9285,-0.82,0,0.0,0.0,0.0
601,810.583,0.2009,-0.0014,-0.9285,-0.821,0,0.0,0.0,0.0
602,810.804,0.201,-0.0014,-0.9284,-0.822,0,0.0,0.0,0.0
603,811.029,0.2011,-0.0014,-0.9283,-0.822,0,0.0,0.0,0.0
604,811.256,0.2008,-0.0014,-0.9283,-0.82,0,0.0,0.0,0.0
605,811.478,0.201,-0.0014,-0.9285,-0.821,0,0.0,0.0,0.0
606,811.709,0.2013,-0.0014,-0.9285,-0.822,0,0.0,0.0,0.0
607,811.932,0.2012,-0.0014,-0.9285,-0.824,0,0.0,0.0,0.0
608,812.15,0.2013,-0.0014,-0.9287,-0.822,0,0.0,0.0,0.0
609,812.382,0.2017,-0.0012,-0.9287,-0.823,0,0.0,0.0,0.0
610,812.602,0.2017,-0.0012,-0.9288,-0.823,0,0.0,0.0,0.0
611,812.824,0.2019,-0.0011,-0.9289,-0.823,0,0.0,0.0,0.0
612,813.054,0.2021,-0.001,-0.929,-0.825,0,0.0,0.0,0.0
613,813.282,0.2019,-0.001,-0.929,-0.824,0,0.0,0.0,0.0
614,813.504,0.2024,-0.001,-0.929,-0.822,0,0.0,0.0,0.0
615,813.737,0.2025,-0.0009,-0.929,-0.823,0,0.0,0.0,0.0
616,813.964,0.2022,-0.0009,-0.9288,-0.822,0,0.0,0.0,0.0
617,814.184,0.2023,-0.0008,-0.9288,-0.825,0,0.0,0.0,0.0
618,814.406,0.2023,-0.0008,-0.9289,-0.824,0,0.0,0.0,0.0
619,814.623,0.2024,-0.001,-0.9288,-0.823,0,0.0,0.0,0.0
620,814.848,0.2025,-0.0009,-0.9288,-0.824,0,0.0,0.0,0.0
621,815.081,0.2025,-0.0009,-0.9288,-0.824,0,0.0,0.0,0.0
622,815.303,0.2025,-0.0008,-0.9288,-0.825,0,0.0,0.0,0.0
623,815.524,0.2025,-0.0008,-0.9288,-0.825,0,0.0,0.0,0.0
624,815.747,0.2039,-0.0004,-0.9289,-0.823,0,0.0,0.0,0.0
