index,t,x,y,z,yaw_deg,gear,vx,vy,wz
302,2427.897,-0.4898,-0.2035,-1.0688,0.062,4t4d,-0.196,0.0,0.0
303,2428.112,-0.4887,-0.2033,-1.0688,0.053,4t4d,-0.2,0.0,0.0
304,2428.327,-0.4888,-0.2033,-1.0688,0.051,4t4d,-0.189,0.0,0.0
305,2428.542,-0.4885,-0.2032,-1.0688,0.02,4t4d,-0.181,0.0,0.0
306,2428.755,-0.4883,-0.2031,-1.069,-0.016,4t4d,-0.136,0.0,0.0
307,2428.975,-0.4879,-0.2032,-1.0691,-0.036,4t4d,0.06,0.0,0.0
308,2429.188,-0.4877,-0.2031,-1.0691,-0.047,crab,-0.013,0.0,0.0
309,2429.406,-0.4877,-0.2031,-1.0691,-0.049,crab,0.007,0.0,0.0
310,2429.616,-0.4875,-0.1963,-1.069,-0.028,crab,0.0,0.0706,0.343
311,2429.836,-0.4872,-0.1822,-1.0687,0.041,crab,0.0,0.0656,-0.35
312,2430.039,-0.4872,-0.1691,-1.0687,-0.029,crab,0.0,0.1728,0.352
313,2430.246,-0.4876,-0.1345,-1.0685,0.041,crab,0.0,0.1247,-0.179
314,2430.459,-0.4884,-0.1095,-1.068,0.005,crab,0.0,0.1958,-0.548
315,2430.669,-0.4881,-0.0704,-1.0676,-0.104,crab,0.0,0.1814,-0.067
316,2430.88,-0.4821,-0.0341,-1.0693,-0.118,crab,0.0,0.1954,-0.064
317,2431.094,-0.4818,0.005,-1.0693,-0.13,crab,0.0,0.3214,-0.269
318,2431.309,-0.4778,0.0692,-1.0713,-0.184,crab,0.0,0.2152,-0.327
319,2431.539,-0.4788,0.1123,-1.0717,-0.25,crab,0.0,0.2355,-0.237
320,2431.75,-0.4801,0.1594,-1.0725,-0.297,crab,0.0,0.3873,-0.84
321,2431.96,-0.4804,0.2368,-1.0734,-0.465,crab,0.0,0.295,-0.415
322,2432.17,-0.4813,0.2958,-1.0739,-0.548,crab,0.0,0.3417,-0.434
323,2432.388,-0.4818,0.3642,-1.0746,-0.635,crab,0.0,0.3516,-0.392
324,2432.602,-0.4824,0.4345,-1.0754,-0.713,crab,0.0,0.3364,-0.327
325,2432.817,-0.4834,0.5018,-1.0757,-0.779,crab,0.0,0.5036,-0.285
326,2433.03,-0.4848,0.6026,-1.0755,-0.836,crab,0.0,0.3305,-0.32
327,2433.248,-0.4857,0.6687,-1.0757,-0.9,crab,0.0,0.3318,-0.279
328,2433.464,-0.4863,0.7351,-1.0759,-0.956,crab,0.0,0.3336,-0.376
329,2433.683,-0.4871,0.8018,-1.0754,-1.031,crab,0.0,0.3062,-0.438
330,2433.897,-0.4866,0.8631,-1.0755,-1.118,crab,0.0,0.3322,-0.178
331,2434.115,-0.4858,0.9295,-1.076,-1.154,crab,0.0,0.161,-0.095
332,2434.327,-0.4852,0.9617,-1.076,-1.173,crab,0.0,0.0748,0.117
333,2434.539,-0.4843,0.9767,-1.0762,-1.15,crab,0.001,0.342,0.0
334,2434.754,-0.484,0.9799,-1.076,-1.157,crab,0.001,0.332,0.0
335,2434.961,-0.4847,0.9794,-1.0759,-1.196,crab,0.001,0.309,0.0
336,2435.169,-0.4847,0.9799,-1.076,-1.244,crab,0.001,0.216,0.0
337,2435.378,-0.4847,0.9795,-1.0762,-1.255,crab,0.001,0.195,0.0
338,2435.587,-0.4848,0.9789,-1.0761,-1.254,crab,0.0,0.123,0.0
339,2435.806,-0.4847,0.979,-1.0761,-1.255,crab,0.004,0.02,0.0
340,2436.016,-0.4681,0.9793,-1.0761,-1.283,crab,-0.004,-0.01,0.0
341,2436.228,-0.4325,0.9797,-1.076,-1.299,crab,-0.001,0.0,0.0
342,2436.451,-0.3736,0.9808,-1.0757,-1.323,crab,0.001,0.0,0.0
343,2436.663,-0.3302,0.9812,-1.0757,-1.349,4t4d,0.0,0.0,0.0
344,2436.873,-0.2851,0.9821,-1.0756,-1.36,4t4d,0.0,0.0,0.0
345,2437.086,-0.2351,0.9821,-1.0756,-1.35,4t4d,0.052,0.0,0.0
346,2437.297,-0.1881,0.9826,-1.0752,-1.327,4t4d,0.188,0.0,0.0
347,2437.513,-0.1452,0.9827,-1.0753,-1.314,4t4d,0.21,0.0,0.0
348,2437.73,-0.0889,0.9825,-1.0767,-1.866,4t4d,0.214,0.0,0.0
349,2437.941,-0.0543,0.9809,-1.0785,-3.011,4t4d,0.222,0.0,0.0
350,2438.151,-0.0178,0.979,-1.08,-3.775,4t4d,0.244,0.0,0.0
351,2438.362,0.0224,0.9777,-1.0861,-3.736,4t4d,0.256,0.0,0.0
352,2438.571,0.0612,0.9756,-1.0899,-3.799,4t4d,0.232,0.0,0.0
353,2438.78,0.1256,0.9732,-1.0946,-3.876,4t4d,0.191,0.0,0.0
354,2438.99,0.1686,0.972,-1.0984,-3.929,4t4d,0.202,0.0,-5.7
355,2439.202,0.2162,0.9702,-1.1001,-3.744,4t4d,0.207,0.0,-4.43
356,2439.414,0.2687,0.9689,-1.1056,-2.361,4t4d,0.215,0.0,0.0
357,2439.624,0.3177,0.9682,-1.1109,-2.146,4t4d,0.235,0.0,0.0
358,2439.836,0.3719,0.9685,-1.1199,-2.199,4t4d,0.248,0.0,0.0
359,2440.047,0.4594,0.9671,-1.1383,-1.526,4t4d,0.241,0.0,0.0
360,2440.258,0.5033,0.9673,-1.1447,-0.635,4t4d,0.229,0.0,0.0
361,2440.468,0.5234,0.9681,-1.1467,-0.134,4t4d,0.302,0.0,7.64
362,2440.677,0.6036,0.9715,-1.1553,2.027,4t4d,0.239,0.0,0.0
363,2440.889,0.6668,0.9758,-1.1591,3.587,4t4d,0.278,0.0,0.0
364,2441.101,0.7546,0.986,-1.1634,6.268,4t4d,0.281,0.0,0.0
365,2441.312,0.7884,0.991,-1.1665,7.051,4t4d,0.269,0.0,6.97
366,2441.523,0.8853,1.0076,-1.1717,8.715,4t4d,0.263,0.0,5.6
367,2441.733,0.9103,1.0122,-1.1731,8.674,4t4d,0.209,0.0,5.36
368,2441.956,0.994,1.0278,-1.1771,8.621,4t4d,0.286,0.0,9.62
369,2442.169,1.0456,1.0373,-1.1772,8.363,4t4d,0.265,0.0,10.3
370,2442.378,1.0952,1.0446,-1.1776,7.044,4t4d,0.298,0.0,8.67
371,2442.592,1.1655,1.0503,-1.1782,3.195,4t4d,0.223,0.0,6.32
372,2442.805,1.2111,1.0511,-1.1795,1.332,4t4d,0.26,0.0,0.0
373,2443.02,1.2355,1.0515,-1.1782,0.756,4t4d,0.284,0.0,0.0
374,2443.233,1.3148,1.0536,-1.1776,0.504,4t4d,0.209,0.0,0.0
375,2443.444,1.368,1.0549,-1.176,0.235,4t4d,0.244,0.0,-6.36
376,2443.654,1.4456,1.0563,-1.1772,-0.014,4t4d,0.263,0.0,-13.89
377,2443.863,1.4965,1.0563,-1.1781,-0.728,4t4d,0.278,0.0,-11.73
378,2444.073,1.5236,1.0566,-1.1778,-0.856,4t4d,0.27,0.0,-4.21
379,2444.281,1.6029,1.0565,-1.1782,-0.547,4t4d,0.272,0.0,0.0
380,2444.491,1.6521,1.0582,-1.1774,-0.572,4t4d,0.266,0.0,0.0
381,2444.702,1.7043,1.0582,-1.1771,-0.671,4t4d,0.269,0.0,0.0
382,2444.911,1.7515,1.0589,-1.1763,-1.166,4t4d,0.258,0.0,0.0
383,2445.123,1.83,1.0603,-1.1746,-1.521,4t4d,0.26,0.0,0.0
384,2445.343,1.8778,1.0603,-1.1752,-1.552,4t4d,0.259,0.0,0.0
385,2445.555,1.9257,1.0601,-1.175,-1.5,4t4d,0.282,0.0,0.0
386,2445.768,1.9769,1.0597,-1.1746,-1.499,4t4d,0.281,0.0,0.0
387,2445.981,2.0463,1.0594,-1.175,-1.048,4t4d,0.265,0.0,0.0
388,2446.186,2.0916,1.0599,-1.1754,-0.726,4t4d,0.256,0.0,0.0
389,2446.394,2.1252,1.0601,-1.1753,-0.703,4t4d,0.254,0.0,0.0
390,2446.606,2.1323,1.0602,-1.1755,-0.698,4t4d,0.251,0.0,0.0
391,2446.818,2.136,1.0604,-1.1756,-0.695,4t4d,0.261,0.0,0.0
392,2447.038,2.1362,1.0605,-1.1755,-0.691,4t4d,0.214,0.0,0.0
393,2447.248,2.088,1.06,-1.1756,-0.674,4t4d,0.255,0.0,4.34
394,2447.454,2.0426,1.0596,-1.1754,-0.619,4t4d,0.196,0.0,0.0
395,2447.661,1.9943,1.0592,-1.1751,-0.506,4t4d,0.024,0.0,0.0
396,2447.867,1.9301,1.0578,-1.1746,-0.525,4t4d,0.009,0.0,0.0
397,2448.072,1.8977,1.0578,-1.1743,-0.491,4t4d,-0.034,0.0,0.0
398,2448.283,1.7955,1.0563,-1.1741,-0.668,4t4d,-0.137,0.0,0.0
399,2448.489,1.7377,1.0558,-1.1736,-0.49,4t4d,-0.224,0.0,0.0
400,2448.698,1.6674,1.0545,-1.1738,-0.552,4t4d,-0.263,0.0,0.0
401,2448.908,1.5905,1.0534,-1.1746,-0.714,4t4d,-0.316,0.0,0.0
402,2449.123,1.5312,1.053,-1.1742,-0.726,4t4d,-0.346,0.0,0.0
403,2449.34,1.4174,1.0507,-1.1746,-0.695,4t4d,-0.345,0.0,0.0
404,2449.55,1.3441,1.0487,-1.1738,-0.467,4t4d,-0.338,0.0,0.0
405,2449.763,1.2597,1.0482,-1.1739,-0.753,4t4d,-0.344,0.0,0.0
406,2449.983,1.1813,1.0459,-1.1757,-0.407,4t4d,-0.355,0.0,0.0
407,2450.193,1.0887,1.0454,-1.1743,-0.565,4t4d,-0.342,0.0,0.0
408,2450.403,0.9314,1.0421,-1.1735,-0.601,4t4d,-0.393,0.0,0.0
409,2450.615,0.8353,1.0412,-1.1687,-0.619,4t4d,-0.407,0.0,0.0
410,2450.825,0.7353,1.0404,-1.1601,0.362,4t4d,-0.393,0.0,0.0
411,2451.038,0.638,1.04,-1.1538,-0.536,4t4d,-0.395,0.0,0.0
412,2451.249,0.5224,1.0364,-1.1434,-0.112,4t4d,-0.428,0.0,0.0
413,2451.464,0.4603,1.0354,-1.1353,-0.169,4t4d,-0.498,0.0,0.0
414,2451.693,0.394,1.0339,-1.1257,-0.323,4t4d,-0.447,0.0,0.0
415,2451.903,0.3436,1.0333,-1.1131,-0.136,4t4d,-0.522,0.0,0.0
416,2452.111,0.2804,1.0324,-1.1032,-0.533,4t4d,-0.438,0.0,0.0
417,2452.321,0.2058,1.0312,-1.0952,-0.544,4t4d,-0.385,0.0,0.0
418,2452.533,0.1043,1.0292,-1.0884,-0.5,4t4d,-0.392,0.0,0.0
419,2452.744,0.038,1.028,-1.0831,-0.429,4t4d,-0.3,0.0,0.0
420,2452.955,0.0035,1.0275,-1.0805,-0.411,4t4d,-0.35,0.0,0.0
421,2453.165,-0.0942,1.0258,-1.0719,-0.45,4t4d,-0.288,0.0,0.0
422,2453.375,-0.165,1.0251,-1.0703,-0.465,4t4d,-0.435,0.0,0.0
423,2453.611,-0.2467,1.0238,-1.0697,-0.473,4t4d,-0.365,0.0,0.0
424,2453.826,-0.2351,1.0235,-1.07,-0.649,4t4d,-0.362,0.0,0.0
425,2454.03,-0.2332,1.0235,-1.07,-0.653,4t4d,-0.333,0.0,0.0
426,2454.24,-0.2375,1.0237,-1.0703,-0.675,4t4d,-0.434,0.0,0.0
427,2454.45,-0.2391,1.0239,-1.0704,-0.677,4t4d,-0.362,0.0,0.0
428,2454.671,-0.2392,1.0241,-1.0707,-0.679,4t4d,-0.256,0.0,0.0
429,2454.881,-0.2392,1.0241,-1.0709,-0.679,4t4d,-0.059,0.0,0.0
430,2455.09,-0.238,1.0242,-1.0713,-0.682,4t4d,0.019,0.0,0.0
431,2455.303,-0.2371,1.0243,-1.0718,-0.687,disable,0.0,0.0,0.0
432,2455.513,-0.2369,1.0244,-1.0719,-0.687,disable,0.0,0.0,0.0
433,2455.721,-0.2364,1.0242,-1.072,-0.684,disable,0.0,0.0,0.0
434,2455.933,-0.2365,1.0242,-1.0719,-0.684,disable,0.0,0.0,0.0
435,2456.145,-0.2362,1.0242,-1.0719,-0.686,disable,0.0,0.0,0.0
436,2456.357,-0.2356,1.0242,-1.0721,-0.687,disable,0.0,0.0,0.0
437,2456.579,-0.2358,1.0242,-1.0722,-0.687,disable,0.0,0.0,0.0
438,2456.79,-0.2357,1.0243,-1.0723,-0.685,disable,0.0,0.0,0.0
439,2457.001,-0.236,1.0242,-1.0723,-0.686,disable,0.0,0.0,0.0
440,2457.219,-0.236,1.0241,-1.0723,-0.686,disable,0.0,0.0,0.0
441,2457.433,-0.2361,1.0242,-1.0724,-0.687,disable,0.0,0.0,0.0
442,2457.643,-0.2359,1.0242,-1.0723,-0.687,disable,0.0,0.0,0.0
443,2457.859,-0.2359,1.0243,-1.0724,-0.688,disable,0.0,0.0,0.0
444,2458.07,-0.2358,1.0244,-1.0724,-0.69,disable,0.0,0.0,0.0
445,2458.279,-0.2356,1.0244,-1.0725,-0.687,disable,0.0,0.0,0.0
446,2458.501,-0.2356,1.0244,-1.0725,-0.685,disable,0.0,0.0,0.0
