index,t,x,y,z,yaw_deg,gear,vx,vy,wz
313,4678.776,13.9691,-0.1254,-1.2173,-0.865,neutral,0.0,0.0,0.0
314,4679.038,13.9223,-0.1247,-1.2175,-0.834,neutral,0.0,0.0,0.0
315,4679.308,13.8509,-0.1247,-1.2177,-0.729,neutral,0.0,0.0,0.0
316,4679.568,13.7797,-0.1253,-1.2172,-0.654,neutral,0.0,0.0,0.0
317,4679.834,13.717,-0.1254,-1.2172,-0.537,neutral,0.0,0.0,0.0
318,4680.093,13.6738,-0.1256,-1.2176,-0.501,neutral,0.0,0.0,0.0
319,4680.356,13.6092,-0.1258,-1.2182,-0.436,neutral,0.0,0.0,0.0
320,4680.613,13.545,-0.1257,-1.2181,-0.254,neutral,0.0,0.0,0.0
321,4680.869,13.5048,-0.1258,-1.2177,-0.14,neutral,0.0,0.0,0.0
322,4681.129,13.4615,-0.1262,-1.2177,-0.089,neutral,0.0,0.0,0.0
323,4681.39,13.3788,-0.1267,-1.2175,0.2,neutral,0.0,0.0,0.0
324,4681.651,13.3344,-0.1275,-1.2179,0.278,neutral,0.0,0.0,0.0
325,4681.905,13.2706,-0.1282,-1.2191,0.456,neutral,0.0,0.0,0.0
326,4682.176,13.2275,-0.129,-1.2194,0.536,neutral,0.0,0.0,0.0
327,4682.445,13.1648,-0.1305,-1.2184,0.689,neutral,0.0,0.0,0.0
328,4682.712,13.1072,-0.1321,-1.2186,0.853,neutral,0.0,0.0,0.0
329,4682.97,13.033,-0.1338,-1.2186,0.987,neutral,0.0,0.0,0.0
330,4683.238,12.9822,-0.1359,-1.2192,0.506,neutral,0.0,0.0,0.0
331,4683.5,12.885,-0.1387,-1.2206,-0.661,neutral,0.0,0.0,0.0
332,4683.765,12.8619,-0.139,-1.2197,-0.637,neutral,0.0,0.0,0.0
333,4684.018,12.7569,-0.1401,-1.2186,-0.59,neutral,0.0,0.0,0.0
334,4684.28,12.7065,-0.1407,-1.2185,-0.515,neutral,0.0,0.0,0.0
335,4684.547,12.6305,-0.1414,-1.2191,-0.471,neutral,0.0,0.0,0.0
336,4684.809,12.5864,-0.1411,-1.2179,-0.342,neutral,0.0,0.0,0.0
337,4685.071,12.5126,-0.1426,-1.2187,-0.322,neutral,0.0,0.0,0.0
338,4685.33,12.4448,-0.1438,-1.2182,-0.33,neutral,0.0,0.0,0.0
339,4685.587,12.3705,-0.145,-1.2167,-0.318,neutral,0.0,0.0,0.0
340,4685.849,12.3262,-0.145,-1.2175,-0.328,neutral,0.0,0.0,0.0
341,4686.118,12.2557,-0.1459,-1.2183,-0.328,neutral,0.0,0.0,0.0
342,4686.384,12.1954,-0.1463,-1.2183,-0.265,neutral,0.0,0.0,0.0
343,4686.642,12.1586,-0.1465,-1.2182,-0.206,neutral,0.0,0.0,0.0
344,4686.903,12.1006,-0.147,-1.2179,-0.163,neutral,0.0,0.0,0.0
345,4687.163,12.0659,-0.1472,-1.2182,-0.109,neutral,0.0,0.0,0.0
346,4687.422,11.992,-0.1477,-1.2182,-0.047,neutral,0.0,0.0,0.0
347,4687.681,11.9535,-0.1481,-1.2178,-0.016,neutral,0.0,0.0,0.0
348,4687.936,11.8934,-0.1491,-1.2179,-0.019,neutral,0.0,0.0,0.0
349,4688.198,11.8574,-0.1493,-1.2185,0.006,neutral,0.0,0.0,0.0
350,4688.459,11.8095,-0.15,-1.2181,0.003,neutral,0.0,0.0,0.0
351,4688.723,11.7622,-0.1507,-1.2178,0.04,neutral,0.0,0.0,0.0
352,4688.983,11.7201,-0.151,-1.2173,0.057,neutral,0.0,0.0,0.0
353,4689.247,11.65,-0.1517,-1.2179,0.125,neutral,0.0,0.0,0.0
354,4689.509,11.5964,-0.153,-1.2178,0.254,neutral,0.0,0.0,0.0
355,4689.767,11.4961,-0.1543,-1.2169,-0.328,neutral,0.0,0.0,0.0
356,4690.034,11.446,-0.1544,-1.2174,-0.412,neutral,0.0,0.0,0.0
357,4690.304,11.3692,-0.1557,-1.2175,-0.954,neutral,0.0,0.0,0.0
358,4690.563,11.2994,-0.1562,-1.2162,-1.283,neutral,0.0,0.0,0.0
359,4690.82,11.2741,-0.1559,-1.2166,-1.242,neutral,0.0,0.0,0.0
360,4691.074,11.1689,-0.1554,-1.2175,-1.056,neutral,0.0,0.0,0.0
361,4691.338,11.0878,-0.1547,-1.2174,-1.039,neutral,0.0,0.0,0.0
362,4691.598,11.0315,-0.1554,-1.2174,-1.651,neutral,0.0,0.0,0.0
363,4691.858,10.9598,-0.1543,-1.2172,-1.703,neutral,0.0,0.0,0.0
364,4692.118,10.8843,-0.1532,-1.217,-1.661,neutral,0.0,0.0,0.0
365,4692.374,10.832,-0.1525,-1.2172,-1.605,neutral,0.0,0.0,0.0
366,4692.636,10.7627,-0.1514,-1.2169,-1.499,neutral,0.0,0.0,0.0
367,4692.901,10.7188,-0.1506,-1.2164,-1.443,neutral,0.0,0.0,0.0
368,4693.165,10.6463,-0.1495,-1.2169,-1.406,neutral,0.0,0.0,0.0
369,4693.426,10.6041,-0.149,-1.2174,-1.343,neutral,0.0,0.0,0.0
370,4693.684,10.5154,-0.1484,-1.2171,-1.35,neutral,0.0,0.0,0.0
371,4693.943,10.4776,-0.148,-1.217,-1.332,neutral,0.0,0.0,0.0
372,4694.207,10.4249,-0.1476,-1.2154,-1.323,neutral,0.0,0.0,0.0
373,4694.465,10.3725,-0.1472,-1.2149,-1.296,neutral,0.0,0.0,0.0
374,4694.725,10.3381,-0.1471,-1.2145,-1.232,neutral,0.0,0.0,0.0
375,4694.992,10.2898,-0.1467,-1.2138,-1.163,neutral,0.0,0.0,0.0
376,4695.252,10.2549,-0.1463,-1.2145,-1.038,neutral,0.0,0.0,0.0
377,4695.512,10.2111,-0.146,-1.2144,-0.986,neutral,0.0,0.0,0.0
378,4695.772,10.1717,-0.1459,-1.2141,-0.873,neutral,0.0,0.0,0.0
379,4696.028,10.1012,-0.1459,-1.214,-0.836,neutral,0.0,0.0,0.0
380,4696.288,10.0273,-0.146,-1.2144,-0.801,neutral,0.0,0.0,0.0
381,4696.54,9.9827,-0.1459,-1.2137,-0.796,neutral,0.0,0.0,0.0
382,4696.802,9.8977,-0.1452,-1.2131,-0.971,neutral,0.0,0.0,0.0
383,4697.066,9.8528,-0.1459,-1.2136,-1.722,neutral,0.0,0.0,0.0
384,4697.325,9.7904,-0.1452,-1.2129,-1.746,neutral,0.0,0.0,0.0
385,4697.58,9.7534,-0.1449,-1.2122,-1.782,neutral,0.0,0.0,0.0
386,4697.835,9.6917,-0.1437,-1.2118,-1.755,neutral,0.0,0.0,0.0
387,4698.09,9.6402,-0.1428,-1.2125,-1.701,neutral,0.0,0.0,0.0
388,4698.359,9.6045,-0.1421,-1.2122,-1.575,neutral,0.0,0.0,0.0
389,4698.614,9.5527,-0.1404,-1.2117,-1.291,neutral,0.0,0.0,0.0
390,4698.873,9.4949,-0.1391,-1.2115,-0.647,neutral,0.0,0.0,0.0
391,4699.131,9.4589,-0.1393,-1.2117,-0.62,neutral,0.0,0.0,0.0
392,4699.39,9.4076,-0.1392,-1.2101,-0.481,neutral,0.0,0.0,0.0
393,4699.646,9.3515,-0.1392,-1.2099,-0.363,neutral,0.0,0.0,0.0
394,4699.904,9.3061,-0.1393,-1.209,-0.273,neutral,0.0,0.0,0.0
395,4700.163,9.2334,-0.1395,-1.2094,-0.166,neutral,0.0,0.0,0.0
396,4700.427,9.1684,-0.1399,-1.2089,-0.066,neutral,0.0,0.0,0.0
397,4700.707,9.1256,-0.1402,-1.2088,0.004,neutral,0.0,0.0,0.0
398,4700.962,9.0572,-0.1405,-1.2097,0.036,neutral,0.0,0.0,0.0
399,4701.22,9.0146,-0.1414,-1.2088,0.045,neutral,0.0,0.0,0.0
400,4701.482,8.9174,-0.1431,-1.2084,0.173,neutral,0.0,0.0,0.0
401,4701.752,8.8644,-0.1449,-1.2078,-0.392,neutral,0.0,0.0,0.0
402,4702.016,8.7873,-0.1457,-1.2067,-1.065,neutral,0.0,0.0,0.0
403,4702.269,8.7227,-0.1455,-1.2056,-1.054,neutral,0.0,0.0,0.0
404,4702.524,8.6809,-0.1453,-1.2049,-1.026,neutral,0.0,0.0,0.0
405,4702.784,8.6378,-0.1452,-1.2037,-1.022,neutral,0.0,0.0,0.0
406,4703.05,8.5521,-0.1452,-1.204,-0.925,neutral,0.0,0.0,0.0
407,4703.315,8.509,-0.1448,-1.2038,-0.732,neutral,0.0,0.0,0.0
408,4703.574,8.4636,-0.1444,-1.2042,-0.445,neutral,0.0,0.0,0.0
409,4703.831,8.4084,-0.1446,-1.2045,-0.208,neutral,0.0,0.0,0.0
410,4704.095,8.3519,-0.1454,-1.2049,-0.157,neutral,0.0,0.0,0.0
411,4704.363,8.2973,-0.1455,-1.2051,-0.048,neutral,0.0,0.0,0.0
412,4704.625,8.2417,-0.146,-1.2051,0.092,neutral,0.0,0.0,0.0
413,4704.892,8.1857,-0.1465,-1.2054,0.063,neutral,0.0,0.0,0.0
414,4705.149,8.1437,-0.1475,-1.2046,0.12,neutral,0.0,0.0,0.0
415,4705.407,8.0907,-0.1481,-1.2046,0.151,neutral,0.0,0.0,0.0
416,4705.665,8.0559,-0.1489,-1.205,0.133,neutral,0.0,0.0,0.0
417,4705.927,8.0062,-0.1496,-1.2042,0.307,neutral,0.0,0.0,0.0
418,4706.189,7.9574,-0.1501,-1.2039,0.37,neutral,0.0,0.0,0.0
419,4706.446,7.923,-0.1506,-1.2041,0.429,neutral,0.0,0.0,0.0
420,4706.707,7.8743,-0.1512,-1.2036,0.505,neutral,0.0,0.0,0.0
421,4706.973,7.8257,-0.1521,-1.2031,0.645,neutral,0.0,0.0,0.0
422,4707.232,7.7792,-0.1532,-1.203,0.796,neutral,0.0,0.0,0.0
423,4707.498,7.7481,-0.1542,-1.2027,0.846,neutral,0.0,0.0,0.0
424,4707.755,7.6981,-0.1554,-1.2023,0.981,neutral,0.0,0.0,0.0
425,4708.022,7.6621,-0.1568,-1.2018,0.951,neutral,0.0,0.0,0.0
426,4708.288,7.6028,-0.1587,-1.2014,1.252,neutral,0.0,0.0,0.0
427,4708.552,7.5481,-0.1629,-1.2015,-0.28,neutral,0.0,0.0,0.0
428,4708.802,7.5004,-0.1643,-1.2016,-0.456,neutral,0.0,0.0,0.0
429,4709.06,7.4728,-0.165,-1.2023,-0.439,neutral,0.0,0.0,0.0
430,4709.326,7.432,-0.166,-1.2034,-0.415,neutral,0.0,0.0,0.0
431,4709.59,7.4061,-0.1664,-1.2036,-0.375,neutral,0.0,0.0,0.0
432,4709.846,7.3608,-0.1672,-1.2033,-0.434,neutral,0.0,0.0,0.0
433,4710.112,7.3159,-0.1684,-1.2032,-1.089,neutral,0.0,0.0,0.0
434,4710.371,7.2763,-0.1682,-1.2033,-1.183,neutral,0.0,0.0,0.0
435,4710.63,7.248,-0.17,-1.2036,-2.222,neutral,0.0,0.0,0.0
436,4710.891,7.2062,-0.1717,-1.204,-4.431,neutral,0.0,0.0,0.0
437,4711.155,7.1635,-0.1695,-1.2043,-4.634,neutral,0.0,0.0,0.0
438,4711.426,7.0885,-0.1632,-1.2042,-3.787,neutral,0.0,0.0,0.0
439,4711.691,7.0335,-0.1606,-1.2041,-3.67,neutral,0.0,0.0,0.0
440,4711.946,6.9502,-0.1569,-1.2043,-3.401,neutral,0.0,0.0,0.0
441,4712.205,6.8718,-0.1528,-1.2036,-2.33,neutral,0.0,0.0,0.0
442,4712.463,6.8188,-0.1518,-1.2034,-2.107,neutral,0.0,0.0,0.0
443,4712.721,6.7393,-0.1503,-1.2028,-1.682,neutral,0.0,0.0,0.0
444,4712.981,6.6636,-0.1489,-1.2028,-0.923,neutral,0.0,0.0,0.0
445,4713.24,6.5937,-0.1484,-1.2015,-0.624,neutral,0.0,0.0,0.0
446,4713.499,6.5401,-0.1492,-1.2008,-0.626,neutral,0.0,0.0,0.0
447,4713.759,6.4964,-0.1491,-1.1997,-0.553,neutral,0.0,0.0,0.0
448,4714.025,6.4247,-0.15,-1.1993,-0.502,neutral,0.0,0.0,0.0
449,4714.283,6.3553,-0.1502,-1.199,-0.402,neutral,0.0,0.0,0.0
450,4714.542,6.2898,-0.1509,-1.1993,-0.471,neutral,0.0,0.0,0.0
451,4714.804,6.2457,-0.1511,-1.1992,-0.466,neutral,0.0,0.0,0.0
452,4715.061,6.177,-0.1516,-1.1992,-0.362,neutral,0.0,0.0,0.0
453,4715.328,6.1253,-0.1521,-1.1988,-0.322,neutral,0.0,0.0,0.0
454,4715.586,6.0214,-0.1531,-1.1993,-0.187,neutral,0.0,0.0,0.0
455,4715.842,5.9654,-0.1538,-1.2003,-0.157,neutral,0.0,0.0,0.0
456,4716.098,5.8863,-0.1547,-1.2014,-0.026,neutral,0.0,0.0,0.0
457,4716.36,5.8421,-0.1552,-1.202,0.02,neutral,0.0,0.0,0.0
458,4716.622,5.7746,-0.1563,-1.2015,0.221,neutral,0.0,0.0,0.0
459,4716.882,5.6794,-0.1493,-1.2054,0.317,neutral,0.0,0.0,0.0
460,4717.141,5.6356,-0.1503,-1.2058,0.411,neutral,0.0,0.0,0.0
461,4717.405,5.5736,-0.15,-1.206,0.471,neutral,0.0,0.0,0.0
462,4717.665,5.5291,-0.1507,-1.2058,0.446,neutral,0.0,0.0,0.0
463,4717.925,5.4567,-0.1515,-1.2064,0.497,neutral,0.0,0.0,0.0
464,4718.189,5.3848,-0.1542,-1.2034,-0.338,neutral,0.0,0.0,0.0
465,4718.457,5.3119,-0.1546,-1.2027,-0.591,neutral,0.0,0.0,0.0
466,4718.721,5.2687,-0.1555,-1.2018,-0.922,neutral,0.0,0.0,0.0
467,4718.988,5.198,-0.1581,-1.2034,-3.3,neutral,0.0,0.0,0.0
468,4719.249,5.134,-0.1544,-1.2039,-3.086,neutral,0.0,0.0,0.0
469,4719.52,5.0926,-0.1511,-1.2036,-1.979,neutral,0.0,0.0,0.0
470,4719.78,5.0299,-0.1478,-1.2038,-0.947,neutral,0.0,0.0,0.0
471,4720.037,4.9668,-0.147,-1.2032,-0.913,neutral,0.0,0.0,0.0
472,4720.293,4.8976,-0.1447,-1.2041,-0.9,neutral,0.0,0.0,0.0
473,4720.55,4.8522,-0.1445,-1.2039,-0.859,neutral,0.0,0.0,0.0
474,4720.809,4.7897,-0.1429,-1.205,-0.768,neutral,0.0,0.0,0.0
475,4721.068,4.7194,-0.1432,-1.206,-0.741,neutral,0.0,0.0,0.0
476,4721.324,4.6762,-0.1434,-1.2067,-1.093,neutral,0.0,0.0,0.0
477,4721.58,4.6157,-0.1436,-1.2065,-1.194,neutral,0.0,0.0,0.0
478,4721.852,4.5699,-0.1433,-1.2057,-1.074,neutral,0.0,0.0,0.0
479,4722.107,4.5046,-0.141,-1.206,-1.107,neutral,0.0,0.0,0.0
480,4722.375,4.4605,-0.141,-1.2057,-1.086,neutral,0.0,0.0,0.0
481,4722.627,4.3802,-0.1411,-1.2041,-1.698,neutral,0.0,0.0,0.0
482,4722.888,4.3391,-0.1397,-1.2032,-1.591,neutral,0.0,0.0,0.0
483,4723.144,4.2738,-0.139,-1.2028,-1.877,neutral,0.0,0.0,0.0
484,4723.407,4.2365,-0.1374,-1.2039,-2.032,neutral,0.0,0.0,0.0
485,4723.667,4.175,-0.1364,-1.2028,-1.866,neutral,0.0,0.0,0.0
486,4723.918,4.1316,-0.1355,-1.2028,-1.838,neutral,0.0,0.0,0.0
487,4724.179,4.0701,-0.1346,-1.2032,-1.748,neutral,0.0,0.0,0.0
488,4724.431,4.0165,-0.1342,-1.2023,-1.74,neutral,0.0,0.0,0.0
489,4724.686,3.963,-0.1333,-1.202,-2.017,neutral,0.0,0.0,0.0
490,4724.947,3.9234,-0.1324,-1.2018,-2.003,neutral,0.0,0.0,0.0
491,4725.204,3.8841,-0.1317,-1.2022,-2.147,neutral,0.0,0.0,0.0
492,4725.464,3.8045,-0.1292,-1.2032,-2.875,neutral,0.0,0.0,0.0
493,4725.724,3.7617,-0.1276,-1.2024,-2.82,neutral,0.0,0.0,0.0
494,4725.98,3.7144,-0.1256,-1.2023,-2.789,neutral,0.0,0.0,0.0
495,4726.238,3.6669,-0.1241,-1.2026,-2.74,neutral,0.0,0.0,0.0
496,4726.503,3.6348,-0.1232,-1.2028,-2.724,neutral,0.0,0.0,0.0
497,4726.768,3.5888,-0.1215,-1.2031,-2.67,neutral,0.0,0.0,0.0
498,4727.025,3.5435,-0.1202,-1.2031,-2.645,neutral,0.0,0.0,0.0
499,4727.285,3.5087,-0.1192,-1.2038,-2.567,neutral,0.0,0.0,0.0
500,4727.542,3.4577,-0.1178,-1.2043,-2.455,neutral,0.0,0.0,0.0
501,4727.803,3.4278,-0.1157,-1.2035,-1.958,neutral,0.0,0.0,0.0
502,4728.064,3.3797,-0.1137,-1.2032,-1.096,neutral,0.0,0.0,0.0
503,4728.319,3.3273,-0.1135,-1.203,-1.083,neutral,0.0,0.0,0.0
504,4728.581,3.2738,-0.1131,-1.2025,-1.034,neutral,0.0,0.0,0.0
505,4728.842,3.1814,-0.112,-1.2024,-0.883,neutral,0.0,0.0,0.0
506,4729.111,3.0931,-0.111,-1.2015,-0.308,neutral,0.0,0.0,0.0
507,4729.37,3.0128,-0.1113,-1.2014,0.463,neutral,0.0,0.0,0.0
508,4729.629,2.9618,-0.112,-1.2005,0.569,neutral,0.0,0.0,0.0
509,4729.882,2.8828,-0.1143,-1.2003,0.867,neutral,0.0,0.0,0.0
510,4730.144,2.822,-0.1152,-1.2014,1.155,neutral,0.0,0.0,0.0
511,4730.405,2.7167,-0.1192,-1.201,1.076,neutral,0.0,0.0,0.0
512,4730.664,2.6246,-0.1224,-1.2002,0.788,neutral,0.0,0.0,0.0
513,4730.921,2.5613,-0.1247,-1.2003,0.168,neutral,0.0,0.0,0.0
514,4731.175,2.4649,-0.1267,-1.1995,-0.23,neutral,0.0,0.0,0.0
515,4731.429,2.4043,-0.1287,-1.1974,-0.529,neutral,0.0,0.0,0.0
516,4731.694,2.2853,-0.1295,-1.1974,-0.448,neutral,0.0,0.0,0.0
517,4731.964,2.2252,-0.1298,-1.1985,-0.253,neutral,0.0,0.0,0.0
518,4732.227,2.1658,-0.1305,-1.1985,-0.361,neutral,0.0,0.0,0.0
519,4732.487,2.079,-0.1308,-1.1982,-0.144,neutral,0.0,0.0,0.0
520,4732.742,1.9915,-0.1302,-1.1965,1.117,neutral,0.0,0.0,0.0
521,4733.01,1.9378,-0.1331,-1.1963,1.303,neutral,0.0,0.0,0.0
522,4733.263,1.8171,-0.1379,-1.1971,0.964,neutral,0.0,0.0,0.0
523,4733.516,1.7628,-0.1397,-1.1979,0.066,neutral,0.0,0.0,0.0
524,4733.791,1.6796,-0.1419,-1.1971,-0.656,neutral,0.0,0.0,0.0
525,4734.043,1.5921,-0.143,-1.1951,-1.113,neutral,0.0,0.0,0.0
526,4734.3,1.5369,-0.1438,-1.192,-2.397,neutral,0.0,0.0,0.0
527,4734.559,1.4539,-0.1409,-1.1882,-2.276,neutral,0.0,0.0,0.0
528,4734.816,1.3922,-0.1393,-1.1861,-1.805,neutral,0.0,0.0,0.0
529,4735.074,1.3109,-0.1374,-1.1802,-1.488,neutral,0.0,0.0,0.0
530,4735.335,1.2505,-0.1364,-1.1762,-1.095,neutral,0.0,0.0,0.0
531,4735.592,1.1475,-0.1355,-1.1614,-0.801,neutral,0.0,0.0,0.0
532,4735.854,1.1043,-0.1354,-1.1546,-0.774,neutral,0.0,0.0,0.0
533,4736.111,1.0332,-0.1354,-1.1444,-0.565,neutral,0.0,0.0,0.0
534,4736.369,0.9714,-0.1361,-1.1329,-0.528,neutral,0.0,0.0,0.0
535,4736.637,0.9185,-0.1346,-1.1245,-0.938,neutral,0.0,0.0,0.0
536,4736.892,0.8689,-0.1345,-1.1176,-0.955,neutral,0.0,0.0,0.0
537,4737.16,0.7899,-0.1344,-1.1079,-0.947,neutral,0.0,0.0,0.0
538,4737.422,0.7232,-0.1341,-1.1014,-0.872,neutral,0.0,0.0,0.0
539,4737.68,0.6614,-0.1332,-1.0919,-0.804,neutral,0.0,0.0,0.0
540,4737.945,0.5839,-0.1357,-1.0825,-0.753,neutral,0.0,0.0,0.0
541,4738.208,0.5294,-0.1356,-1.0804,-0.801,neutral,0.0,0.0,0.0
542,4738.464,0.4495,-0.1354,-1.0757,-0.425,neutral,0.0,0.0,0.0
543,4738.725,0.3877,-0.1364,-1.0749,-0.202,neutral,0.0,0.0,0.0
544,4738.991,0.2527,-0.1377,-1.0739,0.172,neutral,0.0,0.0,0.0
545,4739.256,0.1882,-0.1386,-1.0743,0.346,neutral,0.0,0.0,0.0
546,4739.514,0.1049,-0.1403,-1.0749,0.469,neutral,0.0,0.0,0.0
547,4739.767,0.0586,-0.1409,-1.0749,0.553,neutral,0.0,0.0,0.0
548,4740.026,0.0468,-0.1413,-1.075,0.449,neutral,0.0,0.0,0.0
549,4740.278,0.061,-0.1408,-1.0753,0.357,neutral,0.0,0.0,0.0
550,4740.547,0.0606,-0.1408,-1.0754,0.359,neutral,0.0,0.0,0.0
551,4740.812,0.0611,-0.1408,-1.0756,0.363,neutral,0.0,0.0,0.0
552,4741.078,0.0615,-0.1406,-1.0757,0.279,neutral,0.0,0.0,0.0
553,4741.337,0.0614,-0.1406,-1.0762,-0.004,neutral,0.0,0.0,0.0
554,4741.59,0.0614,-0.1406,-1.0762,-0.016,neutral,0.0,0.0,0.0
555,4741.857,0.0616,-0.1407,-1.0764,-0.017,neutral,0.0,0.0,0.0
556,4742.115,0.0626,-0.1335,-1.0766,-0.008,neutral,0.0,0.0,0.0
557,4742.378,0.0629,-0.1191,-1.0769,-0.01,neutral,0.0,0.0,0.0
558,4742.635,0.0626,-0.0793,-1.077,0.208,neutral,0.0,0.0,0.0
559,4742.895,0.0626,0.0064,-1.0771,0.09,neutral,0.0,0.0,0.0
560,4743.157,0.0628,0.0918,-1.0774,0.042,neutral,0.0,0.0,0.0
561,4743.418,0.0619,0.1816,-1.0781,-0.022,neutral,0.0,0.0,0.0
562,4743.679,0.0622,0.242,-1.079,-0.127,neutral,0.0,0.0,0.0
563,4743.946,0.0608,0.3321,-1.0799,-0.25,neutral,0.0,0.0,0.0
564,4744.204,0.0591,0.4229,-1.0804,-0.329,neutral,0.0,0.0,0.0
565,4744.481,0.0576,0.5138,-1.0811,-0.413,neutral,0.0,0.0,0.0
566,4744.738,0.0565,0.6037,-1.0816,-0.432,neutral,0.0,0.0,0.0
567,4744.999,0.0556,0.6645,-1.0815,-0.509,neutral,0.0,0.0,0.0
568,4745.253,0.0555,0.7241,-1.0816,-0.548,neutral,0.0,0.0,0.0
569,4745.512,0.0542,0.8148,-1.082,-0.556,neutral,0.0,0.0,0.0
570,4745.767,0.0538,0.8756,-1.0817,-0.625,neutral,0.0,0.0,0.0
571,4746.028,0.0561,0.9945,-1.0831,-0.688,neutral,0.0,0.0,0.0
572,4746.294,0.0566,1.0516,-1.0834,-0.692,neutral,0.0,0.0,0.0
573,4746.551,0.0558,1.0534,-1.0836,-1.133,neutral,0.0,0.0,0.0
574,4746.809,0.0576,1.055,-1.0836,-1.287,neutral,0.0,0.0,0.0
575,4747.071,0.0581,1.055,-1.0835,-1.186,neutral,0.0,0.0,0.0
576,4747.327,0.0581,1.0552,-1.0836,-1.183,neutral,0.0,0.0,0.0
577,4747.597,0.058,1.0553,-1.0837,-1.184,neutral,0.0,0.0,0.0
578,4747.874,0.0579,1.0553,-1.0839,-1.183,neutral,0.0,0.0,0.0
579,4748.136,0.0852,1.0552,-1.0839,-1.257,neutral,0.0,0.0,0.0
580,4748.397,0.1337,1.0551,-1.0836,-1.284,neutral,0.0,0.0,0.0
581,4748.66,0.2996,1.0544,-1.0846,-1.512,neutral,0.0,0.0,0.0
582,4748.921,0.3884,1.0541,-1.0856,-1.587,neutral,0.0,0.0,0.0
583,4749.178,0.4738,1.0529,-1.0873,-1.592,neutral,0.0,0.0,0.0
584,4749.446,0.6473,1.0511,-1.0955,-1.609,neutral,0.0,0.0,0.0
585,4749.713,0.7314,1.0522,-1.1078,-1.093,neutral,0.0,0.0,0.0
586,4749.975,0.8424,1.0528,-1.1185,-0.938,neutral,0.0,0.0,0.0
587,4750.235,0.9693,1.0579,-1.1326,1.089,neutral,0.0,0.0,0.0
588,4750.492,1.0939,1.0658,-1.1583,1.089,neutral,0.0,0.0,0.0
589,4750.754,1.1767,1.0675,-1.1711,1.042,neutral,0.0,0.0,0.0
590,4751.006,1.3132,1.0731,-1.1835,1.331,neutral,0.0,0.0,0.0
591,4751.269,1.4418,1.0767,-1.1915,0.431,neutral,0.0,0.0,0.0
592,4751.534,1.5374,1.0776,-1.1963,-0.142,neutral,0.0,0.0,0.0
593,4751.79,1.6735,1.0795,-1.1977,-0.006,neutral,0.0,0.0,0.0
594,4752.048,1.7484,1.0779,-1.1984,-0.282,neutral,0.0,0.0,0.0
595,4752.31,1.8654,1.0779,-1.2008,-0.581,neutral,0.0,0.0,0.0
596,4752.573,1.9849,1.0767,-1.1987,-1.443,neutral,0.0,0.0,0.0
597,4752.83,2.0585,1.0725,-1.2006,-3.116,neutral,0.0,0.0,0.0
598,4753.093,2.1785,1.0638,-1.2002,-4.857,neutral,0.0,0.0,0.0
599,4753.351,2.3108,1.0613,-1.2003,-1.678,neutral,0.0,0.0,0.0
600,4753.612,2.3911,1.0608,-1.2014,-1.053,neutral,0.0,0.0,0.0
601,4753.874,2.513,1.0608,-1.2019,-0.983,neutral,0.0,0.0,0.0
602,4754.13,2.6303,1.0648,-1.205,0.616,neutral,0.0,0.0,0.0
603,4754.395,2.7241,1.068,-1.204,0.83,neutral,0.0,0.0,0.0
604,4754.65,2.8463,1.0717,-1.2037,0.512,neutral,0.0,0.0,0.0
605,4754.906,2.9591,1.0722,-1.2065,-0.315,neutral,0.0,0.0,0.0
606,4755.168,3.0441,1.0727,-1.2056,-0.297,neutral,0.0,0.0,0.0
607,4755.431,3.1631,1.0729,-1.2061,-0.37,neutral,0.0,0.0,0.0
608,4755.706,3.2759,1.0736,-1.2063,-0.563,neutral,0.0,0.0,0.0
609,4755.967,3.4016,1.0744,-1.2064,-0.74,neutral,0.0,0.0,0.0
610,4756.226,3.4845,1.0739,-1.2063,-0.925,neutral,0.0,0.0,0.0
611,4756.477,3.5966,1.073,-1.2064,-1.409,neutral,0.0,0.0,0.0
612,4756.732,3.7226,1.0714,-1.2062,-1.336,neutral,0.0,0.0,0.0
613,4756.987,3.8086,1.0703,-1.2071,-1.31,neutral,0.0,0.0,0.0
614,4757.261,3.9218,1.0677,-1.2092,-1.236,neutral,0.0,0.0,0.0
615,4757.516,4.0069,1.068,-1.2094,-0.838,neutral,0.0,0.0,0.0
616,4757.779,4.1324,1.0676,-1.2077,-0.887,neutral,0.0,0.0,0.0
617,4758.044,4.2485,1.0682,-1.2084,-0.373,neutral,0.0,0.0,0.0
618,4758.304,4.3864,1.0746,-1.2073,1.454,neutral,0.0,0.0,0.0
619,4758.559,4.4677,1.0785,-1.2072,2.298,neutral,0.0,0.0,0.0
620,4758.815,4.5844,1.0842,-1.2069,2.264,neutral,0.0,0.0,0.0
621,4759.081,4.6651,1.0864,-1.2077,1.381,neutral,0.0,0.0,0.0
622,4759.351,4.7866,1.0893,-1.2098,0.444,neutral,0.0,0.0,0.0
623,4759.614,4.8698,1.0918,-1.2098,0.152,neutral,0.0,0.0,0.0
624,4759.884,5.0366,1.0884,-1.2119,-1.808,neutral,0.0,0.0,0.0
625,4760.149,5.1101,1.086,-1.2132,-2.227,neutral,0.0,0.0,0.0
626,4760.414,5.2342,1.0827,-1.2139,-2.525,neutral,0.0,0.0,0.0
627,4760.68,5.3569,1.0799,-1.2171,-2.544,neutral,0.0,0.0,0.0
